id,carat,cut,color,clarity,depth,table,x,y,z,price
3762,0.55,Ideal,D,VS2,62.0,57.0,5.24,5.27,3.25,1872
213,1.02,Ideal,H,SI1,61.6,57.0,6.46,6.49,3.99,4077
778,0.5,Good,H,SI1,63.4,57.0,5.06,5.01,3.19,1065
3496,0.53,Ideal,E,SI1,62.1,56.0,5.18,5.22,3.22,1181
8983,0.3,Ideal,G,IF,62.2,55.0,4.29,4.32,2.68,863
2043,0.5,Ideal,F,VVS2,62.3,58.0,5.05,5.09,3.17,1933
5420,0.41,Ideal,D,VVS1,62.0,55.0,4.77,4.81,2.97,1569
6154,1.15,Ideal,H,SI1,62.0,56.0,6.73,6.71,4.16,5610
8357,0.8,Premium,G,VS2,61.5,60.0,5.95,5.98,3.66,3457
8871,1.33,Premium,J,SI1,63.0,61.0,7.03,6.91,4.38,5688
8465,1.02,Premium,D,SI1,62.5,58.0,6.39,6.42,4.0,5817
4167,0.79,Very Good,F,VVS1,58.7,63.0,6.02,6.07,3.51,4852
3788,0.78,Ideal,E,VS2,61.3,56.0,5.97,5.91,3.64,3605
8586,0.31,Ideal,H,VVS2,61.7,57.0,4.34,4.39,2.69,625
583,1.02,Good,G,SI2,63.7,57.0,6.39,6.34,4.05,3620
10092,0.31,Premium,J,VS2,62.6,58.0,4.3,4.33,2.7,388
10168,0.33,Ideal,E,VS2,62.0,55.0,4.45,4.48,2.77,749
116,0.72,Ideal,H,SI1,61.3,56.0,5.8,5.77,3.54,2415
6644,0.54,Premium,D,SI2,62.6,58.0,5.2,5.17,3.25,1369
9203,0.57,Ideal,G,SI1,62.2,54.0,5.31,5.35,3.31,1286
10132,0.5,Premium,F,VS2,62.2,60.0,5.09,5.06,3.15,1629
9128,0.32,Ideal,E,VS2,62.3,55.0,4.37,4.4,2.73,744
1763,0.6,Ideal,E,SI1,62.0,55.0,5.39,5.44,3.35,1651
1875,1.5,Very Good,J,VS2,63.4,58.0,7.23,7.27,4.6,7418
3224,0.3,Ideal,F,VVS1,60.7,58.0,4.39,4.36,2.65,814
526,0.31,Ideal,F,VS2,62.1,56.0,4.35,4.31,2.69,802
7725,1.01,Very Good,G,VS2,63.1,57.0,6.28,6.34,3.98,6271
2946,2.1,Ideal,I,SI1,62.2,55.0,8.21,8.24,5.11,15092
4473,0.34,Ideal,G,VVS2,62.1,56.0,4.48,4.51,2.79,775
5655,0.3,Good,E,SI1,63.5,56.0,4.25,4.28,2.71,684
6059,0.4,Ideal,D,VS2,62.4,56.0,4.77,4.73,2.95,1000
959,0.31,Ideal,G,IF,62.1,56.0,4.34,4.37,2.71,924
6342,0.4,Very Good,F,SI1,63.2,58.0,4.68,4.72,2.97,667
3633,1.5,Ideal,H,VS2,61.9,56.0,7.34,7.3,4.53,11074
1050,0.32,Ideal,D,VS2,61.7,56.0,4.41,4.45,2.73,829
8711,0.23,Ideal,G,SI1,62.0,55.0,3.95,3.98,2.45,367
3380,1.01,Very Good,G,VVS1,62.5,57.0,6.36,6.42,3.99,9248
3676,1.05,Ideal,F,SI2,62.6,54.0,6.52,6.56,4.09,3902
5776,0.55,Ideal,F,VVS1,61.6,54.0,5.3,5.32,3.27,2365
9215,0.33,Ideal,E,VS1,60.2,57.0,4.5,4.47,2.7,852
6573,0.51,Premium,E,VS2,62.1,58.0,5.1,5.05,3.15,1656
5179,0.33,Ideal,D,VVS1,61.2,57.0,4.45,4.49,2.73,1151
1607,0.52,Ideal,F,VS1,61.0,55.0,5.19,5.22,3.18,1709
3610,0.41,Ideal,F,VS1,61.5,55.0,4.77,4.82,2.96,1103
9936,2.01,Premium,G,SI2,61.6,60.0,8.05,8.08,4.97,14732
6635,1.01,Very Good,G,SI1,63.3,60.0,6.34,6.37,4.02,5556
10179,0.72,Ideal,D,VS2,60.9,57.0,5.76,5.8,3.53,3353
791,0.77,Ideal,I,VS2,62.5,56.0,5.87,5.91,3.69,3163
3056,1.03,Premium,D,SI1,60.2,58.0,6.6,6.65,3.99,5408
1980,0.74,Good,F,SI1,63.1,60.0,5.72,5.74,3.61,2705
3598,1.51,Very Good,I,SI2,62.5,59.0,7.26,7.3,4.55,7835
933,1.01,Premium,F,I1,61.1,57.0,6.43,6.37,3.92,3609
7424,0.72,Ideal,G,SI1,62.5,55.0,5.75,5.79,3.6,2574
5626,1.0,Premium,E,I1,62.3,60.0,6.41,6.34,3.97,2942
1682,0.32,Ideal,E,VS2,61.1,56.0,4.41,4.43,2.7,767
4179,0.75,Ideal,E,SI2,61.5,55.0,5.9,5.83,3.61,2302
6446,0.27,Very Good,D,VVS2,63.0,60.0,4.12,4.15,2.61,552
4116,0.31,Ideal,D,VS2,61.8,56.0,4.37,4.39,2.7,879
988,1.2,Very Good,D,SI1,63.5,57.0,6.68,6.63,4.21,5865
2896,0.57,Ideal,F,VS2,60.3,57.0,5.41,5.38,3.25,1745
3778,0.54,Ideal,H,VS2,61.3,57.0,5.22,5.25,3.21,1601
5658,1.01,Ideal,H,SI1,61.6,57.0,6.49,6.46,3.99,4412
3093,0.9,Ideal,E,SI2,62.7,57.0,6.14,6.11,3.84,3818
3155,0.3,Ideal,H,VVS1,62.0,55.0,4.31,4.33,2.68,694
1823,0.35,Ideal,J,VS1,62.3,56.0,4.56,4.54,2.83,569
9799,0.41,Fair,E,SI1,65.1,56.0,4.68,4.65,3.04,773
1098,1.6,Ideal,I,SI1,61.2,57.0,7.56,7.5,4.6,8938
2844,0.56,Premium,D,SI2,60.7,58.0,5.36,5.34,3.25,1362
3342,1.02,Good,E,SI2,63.1,56.0,6.36,6.39,4.02,4398
38,0.9,Very Good,E,SI2,62.9,57.0,6.13,6.18,3.88,3084
6540,0.26,Very Good,H,VVS2,60.1,56.0,4.14,4.18,2.5,486
9520,0.34,Good,F,SI2,64.2,54.0,4.45,4.42,2.86,574
8707,1.01,Premium,E,SI1,59.6,60.0,6.51,6.46,3.87,5534
3356,2.0,Premium,G,SI1,60.6,61.0,8.12,8.08,4.91,18485
7813,0.91,Very Good,G,SI1,62.0,60.0,6.17,6.19,3.83,3884
8220,1.21,Ideal,G,VS1,61.3,56.0,6.88,6.81,4.19,8974
9399,1.53,Premium,J,VS1,61.9,58.0,7.34,7.38,4.55,9129
2428,1.0,Very Good,E,VVS1,63.8,60.0,6.3,6.21,4.0,9744
5043,0.34,Ideal,D,VS2,61.8,55.0,4.5,4.51,2.78,805
5346,0.44,Premium,D,SI1,61.0,58.0,4.89,4.93,2.99,1214
4811,1.16,Ideal,I,SI2,61.8,56.0,6.75,6.72,4.16,4381
8476,0.51,Ideal,G,VS1,61.2,56.0,5.15,5.18,3.17,1698
686,1.03,Premium,E,SI2,62.5,58.0,6.5,6.42,4.04,4441
4799,0.43,Ideal,F,VS2,62.5,56.0,4.81,4.84,3.02,853
7437,0.5,Ideal,E,SI1,61.7,57.0,5.12,5.08,3.15,1436
2353,1.05,Ideal,G,VS1,61.3,56.0,6.56,6.58,4.03,7553
6353,0.41,Good,E,SI1,63.1,58.0,4.71,4.77,2.99,705
4569,1.2,Ideal,H,VS2,62.2,57.0,6.74,6.82,4.22,6969
8213,0.31,Premium,G,VS2,62.4,59.0,4.38,4.36,2.72,544
2752,1.5,Very Good,H,SI1,62.2,57.0,7.26,7.33,4.54,8566
8073,0.51,Ideal,E,VS2,62.2,57.0,5.11,5.14,3.18,1587
1040,0.7,Ideal,D,SI1,61.0,56.0,5.76,5.78,3.52,2726
7491,0.5,Very Good,G,VS2,58.6,62.0,5.25,5.3,3.08,1446
1265,0.33,Ideal,H,VVS1,62.2,55.0,4.47,4.49,2.79,754
9437,0.25,Very Good,E,VS1,63.2,59.0,3.99,4.03,2.52,482
7059,1.22,Premium,H,SI2,60.4,61.0,6.91,6.87,4.16,4974
277,0.9,Very Good,D,SI2,59.9,61.0,6.19,6.24,3.71,3656
5084,0.91,Good,D,SI2,64.1,58.0,6.12,6.08,3.91,3639
2382,0.43,Premium,G,IF,60.8,58.0,4.89,4.91,2.98,1433
571,1.0,Good,E,SI2,60.5,61.0,6.46,6.42,3.9,4258
1435,1.5,Premium,F,SI2,62.7,57.0,7.33,7.31,4.58,8907
5352,0.31,Ideal,E,VVS2,62.4,57.0,4.31,4.35,2.7,789
5445,0.35,Very Good,G,VS1,62.9,56.0,4.5,4.53,2.83,706
1007,0.4,Ideal,G,VVS1,60.8,57.0,4.79,4.82,2.92,1123
4543,0.31,Ideal,G,VVS1,61.4,57.0,4.4,4.42,2.71,977
8982,2.03,Premium,I,VS1,62.0,59.0,8.07,8.1,5.02,15851
2064,0.54,Ideal,G,SI2,61.6,56.0,5.25,5.28,3.25,1327
1136,1.01,Very Good,D,SI2,61.2,58.0,6.41,6.44,3.94,5204
5343,0.58,Ideal,F,VS2,61.6,57.0,5.37,5.33,3.31,1667
294,0.29,Very Good,G,VS2,59.2,62.0,4.33,4.35,2.57,650
8780,1.01,Very Good,E,SI2,62.8,55.0,6.36,6.44,4.0,4853
2403,0.76,Premium,E,SI2,60.3,59.0,5.95,5.88,3.57,2672
3998,2.04,Ideal,I,VS2,62.4,57.0,8.08,8.11,5.06,16512
3741,2.0,Premium,F,VS2,60.3,59.0,8.16,8.13,4.91,18172
9394,0.31,Very Good,G,VS2,62.0,54.0,4.38,4.41,2.72,507
2719,2.03,Very Good,J,VS2,62.7,58.0,8.0,8.12,5.05,14038
9371,1.0,Very Good,F,SI1,63.0,54.0,6.36,6.41,4.02,4469
5150,0.71,Very Good,I,SI1,63.5,59.0,5.65,5.61,3.58,2144
2808,0.4,Ideal,D,SI2,62.1,56.4,4.73,4.72,2.93,855
556,0.51,Ideal,D,SI1,61.5,56.0,5.12,5.14,3.15,1630
9094,2.01,Fair,F,SI2,64.9,59.0,7.94,7.82,5.04,16857
4795,0.34,Ideal,E,VS2,62.0,56.0,4.47,4.49,2.78,745
2469,1.05,Good,F,SI1,64.1,58.0,6.37,6.41,4.11,4925
3738,0.32,Good,G,SI1,63.8,58.0,4.35,4.34,2.77,477
4286,0.32,Ideal,G,VS2,62.1,54.0,4.41,4.39,2.74,974
2604,1.01,Very Good,D,VS2,59.4,61.0,6.43,6.5,3.83,7526
362,0.31,Ideal,D,VS2,62.2,55.0,4.34,4.37,2.71,758
6924,0.7,Fair,G,VS1,58.6,66.0,5.8,5.83,3.38,2475
1704,0.93,Ideal,E,SI1,62.6,57.0,6.18,6.23,3.89,4434
2139,0.53,Premium,D,SI1,60.2,60.0,5.27,5.24,3.16,1624
3239,0.24,Ideal,F,VVS1,62.1,54.0,3.99,4.03,2.49,552
2383,0.32,Premium,H,SI1,62.4,59.0,4.4,4.35,2.73,591
7314,1.05,Premium,H,SI1,61.8,60.0,6.5,6.46,4.01,4522
4311,0.3,Ideal,G,VVS2,61.9,56.0,4.32,4.35,2.68,687
1312,0.34,Ideal,E,VS2,61.1,56.0,4.51,4.54,2.76,846
3930,1.03,Fair,D,SI2,64.7,61.0,6.37,6.33,4.1,4472
6183,0.32,Ideal,G,VVS1,61.9,56.0,4.45,4.42,2.74,936
1591,0.4,Premium,D,SI1,61.6,58.0,4.76,4.74,2.92,773
9559,1.52,Premium,H,VS2,62.6,59.0,7.34,7.3,4.58,10062
2162,1.59,Premium,E,VS1,61.5,61.0,7.36,7.41,4.54,17666
2396,2.03,Ideal,I,SI1,62.0,55.0,8.1,8.13,5.05,17143
317,0.51,Good,D,IF,63.1,58.0,5.06,5.11,3.21,2139
5233,1.01,Premium,G,SI2,61.9,59.0,6.44,6.38,3.96,3768
5068,0.55,Premium,G,VVS1,61.7,58.0,5.23,5.28,3.24,1950
4036,0.31,Ideal,F,VS2,62.2,55.0,4.28,4.3,2.67,625
3020,0.44,Premium,D,VS2,60.3,59.0,4.92,4.96,2.99,1196
8228,1.12,Premium,D,SI1,62.5,59.0,6.65,6.61,4.14,5812
5295,0.9,Very Good,G,SI2,61.1,59.0,6.19,6.24,3.8,3754
3972,1.51,Ideal,G,VS1,62.4,56.0,7.34,7.31,4.57,12968
5370,1.01,Good,G,VS1,64.0,56.0,6.32,6.27,4.04,7294
4133,0.9,Good,I,VS1,64.1,57.0,6.08,6.04,3.9,3998
974,0.23,Ideal,F,VVS1,61.4,55.0,3.99,4.05,2.47,575
7291,0.31,Ideal,E,VVS2,61.4,57.0,4.38,4.4,2.7,846
954,1.21,Very Good,D,SI1,60.0,58.0,6.92,6.96,4.16,7451
9478,0.72,Ideal,F,SI1,62.1,57.0,5.69,5.73,3.55,2706
5016,1.24,Ideal,H,VS2,61.9,58.0,6.91,6.87,4.26,7078
9907,0.54,Premium,E,SI1,61.1,61.0,5.28,5.25,3.21,1637
7490,0.82,Ideal,F,SI1,62.1,54.0,6.05,6.02,3.74,2974
1640,1.57,Very Good,E,SI2,59.5,58.0,7.59,7.54,4.53,9505
1290,0.91,Very Good,G,SI1,62.6,57.0,6.18,6.22,3.88,3965
1380,0.81,Ideal,G,VS2,62.1,57.0,5.96,6.0,3.72,3136
1933,0.4,Ideal,G,SI1,62.6,57.0,4.73,4.76,2.96,882
4675,1.17,Ideal,G,VS2,62.1,55.0,6.8,6.74,4.21,7572
892,0.9,Fair,F,SI2,64.5,61.0,6.03,5.96,3.85,2596
7287,1.51,Premium,E,SI2,62.1,59.0,7.31,7.35,4.56,9035
4876,0.32,Ideal,G,IF,61.4,56.0,4.38,4.42,2.7,921
7906,0.32,Premium,H,VS1,59.4,57.0,4.45,4.41,2.64,672
8194,0.72,Fair,H,SI2,60.2,68.0,5.71,5.67,3.44,1886
9551,0.3,Ideal,E,VVS2,62.2,54.0,4.27,4.3,2.67,837
2466,0.46,Premium,F,SI1,60.6,59.0,4.96,5.02,3.01,930
7657,0.33,Premium,E,VS2,59.5,60.0,4.49,4.45,2.67,723
1913,1.02,Ideal,F,IF,62.0,55.0,6.47,6.5,4.02,9901
2736,1.12,Premium,D,SI2,62.4,60.0,6.62,6.64,4.14,5038
726,1.0,Ideal,F,SI1,59.6,62.0,6.52,6.49,3.88,5863
7214,0.31,Ideal,G,VS1,61.7,55.0,4.38,4.35,2.69,802
8245,0.4,Good,F,VS2,63.6,59.0,4.66,4.68,2.97,726
1796,0.73,Premium,D,SI1,61.3,59.0,5.78,5.76,3.54,2904
3845,0.52,Ideal,G,VVS2,61.9,57.0,5.16,5.19,3.2,1848
6402,0.7,Good,F,SI2,63.6,57.0,5.59,5.57,3.56,2052
936,0.53,Ideal,G,VS1,61.6,56.0,5.21,5.2,3.21,1713
2265,1.01,Very Good,E,VS2,62.8,56.0,6.33,6.46,4.02,6759
824,0.9,Ideal,G,SI2,61.2,57.0,6.21,6.23,3.8,3521
7274,1.54,Ideal,H,VS2,61.0,57.0,7.41,7.47,4.54,12265
1389,1.02,Premium,E,SI1,60.6,62.0,6.44,6.56,3.94,5426
3564,1.5,Very Good,H,SI2,63.2,58.0,7.21,7.26,4.57,7281
5429,0.52,Ideal,E,SI1,61.8,56.0,5.17,5.2,3.2,1410
7827,1.21,Ideal,H,SI1,62.5,57.0,6.77,6.8,4.23,6511
5690,0.74,Premium,D,SI2,63.0,56.0,5.79,5.75,3.62,2512
7878,1.02,Premium,E,SI2,60.3,61.0,6.51,6.45,3.91,4441
1868,0.7,Good,H,SI2,64.2,60.0,5.61,5.58,3.57,2001
8202,1.01,Good,E,SI2,63.9,61.0,6.37,6.43,4.09,4271
7486,0.85,Ideal,F,SI2,62.3,57.0,6.08,6.03,3.78,3447
806,0.65,Premium,F,VS2,60.1,58.0,5.69,5.63,3.39,2463
4805,0.9,Ideal,E,SI2,61.7,57.0,6.19,6.22,3.83,3609
9323,2.14,Ideal,H,SI2,61.8,56.0,8.28,8.22,5.09,12061
7511,0.33,Ideal,I,VVS2,61.5,56.0,4.47,4.45,2.74,743
8056,0.3,Ideal,I,SI1,61.7,55.0,4.33,4.32,2.67,427
4494,1.07,Good,H,VS2,58.9,62.0,6.65,6.67,3.93,5356
2632,0.75,Premium,F,SI1,61.3,57.0,5.89,5.83,3.59,2907
9068,1.0,Very Good,F,SI2,61.2,61.0,6.36,6.39,3.9,4294
8623,0.34,Ideal,G,VS2,62.2,56.0,4.45,4.48,2.78,555
7832,0.6,Ideal,D,VS2,61.6,56.0,5.42,5.47,3.35,1964
4388,0.35,Ideal,E,VS1,62.0,57.0,4.53,4.55,2.81,762
145,1.33,Very Good,G,VS2,63.0,56.0,6.98,6.91,4.38,8873
6467,0.4,Very Good,F,VVS2,60.1,57.0,4.85,4.79,2.89,997
2033,0.32,Good,D,SI2,63.8,57.0,4.34,4.36,2.77,612
9298,1.01,Premium,H,VS2,62.7,59.0,6.38,6.45,4.02,5260
1165,0.99,Fair,G,SI2,59.5,66.0,6.37,6.48,3.8,3538
2050,2.08,Good,I,SI2,63.9,58.0,8.13,8.09,5.13,12193
3760,0.73,Very Good,F,VS1,58.9,60.0,5.85,5.9,3.46,2974
4435,1.5,Premium,E,SI1,62.8,59.0,7.3,7.31,4.58,11234
3430,0.7,Premium,E,VS1,62.4,59.0,5.69,5.64,3.53,3478
8190,1.2,Ideal,G,SI2,62.6,54.0,6.8,6.76,4.25,6040
8917,1.06,Ideal,H,SI1,61.8,57.0,6.55,6.57,4.06,5128
7069,0.71,Ideal,E,VS2,61.9,56.0,5.68,5.76,3.53,2913
4361,1.02,Premium,G,VVS2,62.9,58.0,6.43,6.4,4.03,8107
1771,0.42,Ideal,E,VS1,61.9,56.0,4.79,4.75,2.95,1031
3511,1.22,Ideal,H,VS1,61.6,57.0,6.88,6.83,4.22,8029
271,0.68,Very Good,G,VS2,59.6,60.0,5.7,5.73,3.42,2188
8436,0.41,Premium,G,VS2,61.6,57.0,4.78,4.74,2.93,1061
2032,0.55,Ideal,G,SI1,60.8,57.0,5.3,5.34,3.24,1274
9841,2.08,Ideal,F,SI2,62.0,57.0,8.15,8.2,5.06,18398
3810,1.01,Ideal,I,SI2,59.8,59.0,6.57,6.54,3.92,4336
4346,1.01,Good,D,SI2,63.9,56.0,6.36,6.32,4.05,4032
545,0.31,Ideal,H,VS2,62.4,55.0,4.36,4.38,2.72,628
3241,1.13,Very Good,H,SI1,63.4,57.0,6.59,6.68,4.19,5584
8502,0.78,Premium,E,VS2,60.2,60.0,6.01,5.97,3.59,3135
10099,1.51,Very Good,I,VVS2,62.5,59.0,7.3,7.22,4.54,10111
7564,0.53,Ideal,H,SI2,60.6,55.0,5.3,5.33,3.22,1026
920,0.77,Premium,J,SI1,62.5,58.0,5.88,5.83,3.66,2208
9289,1.4,Premium,E,SI2,62.4,57.0,7.17,7.12,4.45,6147
6640,0.8,Premium,H,VVS1,62.2,59.0,5.95,5.88,3.69,3398
7694,0.52,Ideal,D,VS2,61.5,57.0,5.18,5.14,3.18,1956
8230,1.0,Good,H,VS1,57.3,63.0,6.59,6.54,3.8,5270
7126,0.78,Ideal,D,SI1,62.0,57.0,5.89,5.96,3.67,3188
4278,1.07,Ideal,F,SI1,61.7,56.0,6.58,6.56,4.05,4937
2983,1.16,Premium,I,SI1,59.4,59.0,6.91,6.83,4.1,4830
130,1.05,Ideal,I,SI1,62.4,57.0,6.48,6.51,4.05,4714
7980,0.35,Very Good,H,VS1,61.6,56.0,4.56,4.58,2.81,579
2667,0.7,Premium,G,SI1,60.0,62.0,5.78,5.82,3.48,2294
7138,1.01,Good,E,VS1,63.1,58.0,6.37,6.43,4.04,6738
3223,1.01,Premium,E,SI2,58.7,61.0,6.55,6.48,3.84,4071
7693,1.21,Ideal,I,VS1,60.7,56.0,6.89,6.94,4.2,6271
5392,0.76,Premium,G,VS2,61.6,58.0,5.89,5.85,3.61,2935
614,0.31,Very Good,D,SI1,61.0,58.0,4.33,4.37,2.66,616
10083,0.51,Ideal,H,SI2,61.3,55.0,5.21,5.18,3.18,1001
1466,1.33,Premium,H,SI1,59.2,60.0,7.08,7.14,4.25,6237
4497,0.31,Ideal,G,VVS2,62.2,55.0,4.39,4.34,2.71,878
3042,0.91,Very Good,F,VS1,63.5,59.0,6.13,6.09,3.89,4436
2419,1.12,Premium,H,SI1,61.1,57.0,6.75,6.7,4.1,5373
5085,0.52,Very Good,D,VS1,62.3,60.0,5.14,5.17,3.21,2092
3294,0.51,Ideal,F,VVS2,62.5,56.0,5.08,5.13,3.19,2052
6737,1.08,Ideal,H,VS1,61.2,56.0,6.59,6.65,4.05,6669
1500,2.04,Ideal,H,SI2,62.2,57.0,8.13,8.08,5.04,15393
1521,1.19,Ideal,I,SI2,62.1,55.0,6.8,6.74,4.21,5308
9288,0.58,Ideal,F,VS1,61.2,56.0,5.41,5.38,3.29,2002
4232,0.51,Ideal,H,VS2,62.2,57.0,5.1,5.06,3.17,1138
7686,0.41,Ideal,E,SI1,61.3,57.0,4.81,4.78,2.94,969
8820,1.01,Premium,E,SI1,60.8,61.0,6.41,6.46,3.91,5027
4430,0.41,Ideal,E,SI1,62.7,56.0,4.74,4.73,2.97,948
390,0.7,Ideal,G,SI1,61.7,55.0,5.67,5.7,3.51,2224
10038,0.4,Ideal,G,VS1,62.8,56.0,4.74,4.79,2.98,1085
7124,0.33,Very Good,H,SI1,63.3,56.0,4.41,4.37,2.78,538
5913,0.41,Premium,G,VS2,61.3,57.0,4.76,4.73,2.91,1061
8592,1.24,Very Good,I,SI1,62.9,59.0,6.79,6.85,4.29,5504
4806,1.23,Ideal,H,SI2,62.0,54.0,6.85,6.9,4.25,6181
9123,1.58,Premium,H,VS1,62.9,60.0,7.41,7.47,4.67,11946
8238,0.43,Premium,D,SI1,61.6,59.0,4.82,4.87,2.98,1088
8044,0.32,Ideal,F,VS2,61.2,57.0,4.41,4.44,2.71,645
9961,2.25,Premium,H,SI1,62.1,60.0,8.39,8.35,5.19,17452
3993,1.33,Premium,G,VVS1,62.4,59.0,6.99,7.03,4.39,10083
9727,0.42,Ideal,G,IF,61.8,57.0,4.8,4.82,2.97,1241
6609,0.91,Good,E,SI2,61.9,60.0,6.17,6.23,3.84,3856
5319,0.42,Very Good,E,SI1,63.1,59.0,4.74,4.7,2.97,945
10022,0.41,Ideal,F,VVS2,61.8,56.0,4.74,4.79,2.95,1068
7119,1.08,Very Good,H,SI2,62.6,57.0,6.53,6.56,4.12,5395
2421,1.06,Premium,F,VS1,60.2,60.0,6.65,6.62,4.0,9057
5604,0.78,Ideal,E,SI1,59.7,57.0,5.96,6.0,3.59,2863
1750,1.22,Premium,G,SI2,60.2,58.0,6.99,6.95,4.18,5183
9185,0.93,Ideal,E,SI1,61.9,55.0,6.27,6.32,3.88,5615
9895,0.25,Ideal,F,VS2,62.3,54.0,4.02,4.05,2.51,453
338,0.58,Ideal,F,VS2,62.2,58.0,5.33,5.34,3.32,1749
8407,1.15,Ideal,H,SI1,62.3,55.0,6.71,6.68,4.17,5195
1341,0.32,Ideal,H,VS2,62.3,55.0,4.42,4.38,2.74,648
9720,1.2,Very Good,G,VS2,63.1,56.0,6.75,6.69,4.24,6794
7982,0.53,Ideal,E,VS2,60.5,56.0,5.28,5.24,3.18,2290
3640,1.71,Very Good,J,VS1,62.5,58.0,7.58,7.63,4.75,10682
329,0.51,Ideal,E,VS2,60.9,56.0,5.18,5.22,3.18,1654
8994,0.3,Ideal,E,VVS1,61.3,55.0,4.35,4.38,2.68,895
3004,0.9,Premium,G,SI2,62.9,59.0,6.13,6.03,3.81,3394
6960,1.2,Premium,D,SI2,61.0,58.0,6.81,6.86,4.17,5006
4090,1.67,Ideal,I,VS1,61.7,55.0,7.63,7.69,4.73,13203
2322,0.56,Very Good,E,SI1,61.5,56.0,5.27,5.33,3.27,1698
6667,0.9,Premium,I,SI1,60.0,59.0,6.29,6.23,3.76,3220
7009,0.34,Ideal,I,VS2,61.9,57.0,4.5,4.48,2.78,504
4197,0.42,Premium,D,VS2,60.0,61.0,4.84,4.88,2.92,982
3549,1.5,Ideal,H,SI1,62.1,57.0,7.29,7.32,4.54,10787
8363,1.21,Ideal,G,VS1,62.2,56.0,6.78,6.84,4.23,8656
4203,0.52,Ideal,D,SI1,62.5,57.0,5.13,5.16,3.21,1749
9482,0.5,Ideal,H,VS1,62.0,56.0,5.08,5.12,3.16,1425
9105,1.01,Premium,G,SI2,62.6,58.0,6.4,6.36,4.0,4155
6185,1.01,Premium,G,VS1,62.8,60.0,6.39,6.36,4.0,6512
1639,1.26,Ideal,G,VS1,61.4,56.0,6.99,7.04,4.31,8742
60,0.85,Very Good,G,SI1,62.3,57.0,6.1,6.06,3.78,2968
1240,0.6,Premium,J,SI1,62.6,58.0,5.37,5.41,3.38,1352
5760,0.7,Good,I,VS1,64.6,60.0,5.57,5.54,3.57,2442
5136,0.97,Very Good,E,SI1,60.3,62.0,6.36,6.35,3.81,4830
2343,0.9,Premium,I,VS2,62.0,59.0,6.17,6.19,3.84,3717
2120,1.01,Very Good,F,VS1,61.3,61.0,6.36,6.41,3.91,7258
1524,0.35,Ideal,D,SI1,61.8,56.0,4.49,4.52,2.78,780
7617,2.14,Premium,H,SI2,61.4,60.0,8.28,8.22,5.06,14579
153,0.32,Ideal,D,SI2,61.2,56.0,4.42,4.45,2.71,612
481,0.8,Ideal,E,SI1,62.5,57.0,5.96,5.99,3.73,3447
6122,1.01,Very Good,E,VVS1,62.2,57.0,6.33,6.44,3.97,8668
7674,0.4,Ideal,H,VVS2,61.0,57.0,4.76,4.79,2.92,1125
7101,0.7,Very Good,E,SI1,62.8,59.0,5.67,5.7,3.57,2753
1762,0.33,Ideal,F,VVS2,61.9,56.0,4.44,4.42,2.74,1040
8942,2.01,Very Good,H,SI2,59.6,62.0,8.04,8.09,4.85,11925
7715,1.01,Premium,E,SI1,62.0,60.0,6.4,6.45,3.98,5495
9251,0.78,Ideal,F,SI1,61.1,56.0,5.93,5.97,3.64,3166
7479,0.33,Ideal,H,VS2,61.6,55.0,4.48,4.42,2.74,537
6212,0.32,Ideal,G,SI1,61.7,55.0,4.39,4.41,2.71,508
4853,1.0,Very Good,H,SI1,63.4,58.0,6.33,6.37,4.02,4612
2711,1.05,Ideal,G,VS2,62.0,57.0,6.44,6.48,4.0,5177
6766,0.42,Premium,G,VS2,62.0,59.0,4.76,4.8,2.97,921
4150,1.07,Premium,H,SI2,62.5,58.0,6.58,6.49,4.08,4140
1333,0.31,Premium,G,VVS1,61.7,59.0,4.33,4.35,2.68,1046
8378,0.58,Ideal,F,VVS2,60.7,56.0,5.41,5.45,3.29,2310
9786,0.41,Very Good,E,SI1,62.9,60.0,4.72,4.75,2.98,775
9884,0.52,Very Good,D,VS2,63.0,59.0,5.08,5.13,3.22,1848
9292,0.42,Very Good,E,VS1,60.5,59.0,4.85,4.89,2.94,1018
3850,1.57,Premium,H,SI1,60.1,58.0,7.56,7.49,4.54,9642
8340,1.0,Ideal,G,VS2,60.7,57.0,6.45,6.41,3.9,5787
4124,0.79,Ideal,G,SI2,61.3,56.0,5.96,6.0,3.66,2690
9132,0.3,Premium,D,SI1,62.9,58.0,4.3,4.2,2.67,576
4788,0.31,Ideal,E,VVS2,61.4,56.0,4.35,4.39,2.68,949
2866,0.31,Ideal,G,VS1,61.4,56.0,4.35,4.41,2.69,625
1386,0.9,Very Good,F,VS2,63.5,54.0,6.11,6.15,3.89,4400
5941,1.04,Premium,G,VS1,61.1,60.0,6.53,6.49,3.98,6971
3067,1.06,Very Good,G,VS1,62.7,58.0,6.44,6.48,4.05,7216
9228,1.51,Premium,H,VS2,62.5,59.0,7.37,7.27,4.57,11105
3629,0.57,Ideal,F,VVS1,61.6,56.0,5.36,5.31,3.29,2720
9631,0.32,Good,G,VVS2,63.1,56.0,4.34,4.36,2.74,655
9118,0.33,Ideal,I,IF,61.7,55.0,4.44,4.47,2.75,891
3028,0.42,Ideal,H,VVS2,62.0,57.0,4.8,4.82,2.98,984
2969,1.01,Premium,G,SI1,61.2,61.0,6.42,6.34,3.9,4074
